"Date","Div","Res","Odds","OddsDraw","OddsOpp","Season","Team","Res_1_0","Odds_Intervall","Country"
"2012-02-24","D1","Draw",1.74,3.64,4.74,2011,"M'gladbach",0,"(1.5,2]","DE"
"2012-03-04","D1","Lost",2.42,3.22,2.9,2011,"M'gladbach",0,"(2,2.5]","DE"
"2012-03-10","D1","Draw",1.54,4.02,5.97,2011,"M'gladbach",0,"(1.5,2]","DE"
"2012-03-17","D1","Win",3.5,3.33,2.08,2011,"M'gladbach",1,"(3,3.5]","DE"
"2012-03-24","D1","Lost",1.69,3.58,5.23,2011,"M'gladbach",0,"(1.5,2]","DE"
"2012-04-01","D1","Lost",2.65,3.24,2.64,2011,"M'gladbach",0,"(2.5,3]","DE"
"2012-04-07","D1","Draw",1.6,3.74,5.88,2011,"M'gladbach",0,"(1.5,2]","DE"
"2012-04-10","D1","Draw",2.87,3.35,2.43,2011,"M'gladbach",0,"(2.5,3]","DE"
"2012-04-15","D1","Win",1.5,4.16,6.52,2011,"M'gladbach",1,"(1,1.5]","DE"
"2012-04-21","D1","Lost",7.51,4.2,1.44,2011,"M'gladbach",0,"(5,10]","DE"
"2012-04-28","D1","Draw",1.74,3.62,4.62,2011,"M'gladbach",0,"(1.5,2]","DE"
"2012-05-05","D1","Win",2.91,3.33,2.33,2011,"M'gladbach",1,"(2.5,3]","DE"
"2012-08-25","D1","Win",1.96,3.38,3.89,2012,"M'gladbach",1,"(1.5,2]","DE"
"2012-09-01","D1","Draw",2.35,3.31,2.98,2012,"M'gladbach",0,"(2,2.5]","DE"
"2012-09-15","D1","Lost",1.96,3.36,3.94,2012,"M'gladbach",0,"(1.5,2]","DE"
"2012-09-23","D1","Draw",3.72,3.42,1.99,2012,"M'gladbach",0,"(3.5,4]","DE"
"2012-09-26","D1","Draw",1.87,3.48,4.17,2012,"M'gladbach",0,"(1.5,2]","DE"
"2012-09-29","D1","Lost",8.52,4.61,1.38,2012,"M'gladbach",0,"(5,10]","DE"
"2012-10-07","D1","Win",2.31,3.41,2.99,2012,"M'gladbach",1,"(2,2.5]","DE"
"2012-10-20","D1","Lost",3.28,3.38,2.18,2012,"M'gladbach",0,"(3,3.5]","DE"
"2012-10-28","D1","Win",3.93,3.5,1.92,2012,"M'gladbach",1,"(3.5,4]","DE"
"2012-11-03","D1","Draw",2.2,3.33,3.28,2012,"M'gladbach",0,"(2,2.5]","DE"
"2012-11-11","D1","Win",2.71,3.23,2.61,2012,"M'gladbach",1,"(2.5,3]","DE"
"2012-11-17","D1","Lost",2.46,3.37,2.8,2012,"M'gladbach",0,"(2,2.5]","DE"
"2012-11-25","D1","Draw",3.01,3.31,2.35,2012,"M'gladbach",0,"(3,3.5]","DE"
"2012-11-28","D1","Win",2.39,3.36,2.89,2012,"M'gladbach",1,"(2,2.5]","DE"
"2012-12-01","D1","Draw",6.62,4.38,1.45,2012,"M'gladbach",0,"(5,10]","DE"
"2012-12-09","D1","Win",2.38,3.3,2.93,2012,"M'gladbach",1,"(2,2.5]","DE"
"2012-12-14","D1","Draw",16.32,7.42,1.17,2012,"M'gladbach",0,"(10,100]","DE"
"2013-01-19","D1","Draw",2.89,3.32,2.42,2012,"M'gladbach",0,"(2.5,3]","DE"
"2013-01-26","D1","Win",1.67,3.69,5.27,2012,"M'gladbach",1,"(1.5,2]","DE"
"2013-02-03","D1","Lost",3,3.23,2.4,2012,"M'gladbach",0,"(2.5,3]","DE"
"2013-02-09","D1","Draw",3.18,3.35,2.23,2012,"M'gladbach",0,"(3,3.5]","DE"
"2013-02-16","D1","Lost",3.77,3.46,1.96,2012,"M'gladbach",0,"(3.5,4]","DE"
"2013-02-24","D1","Draw",5.11,3.9,1.63,2012,"M'gladbach",0,"(5,10]","DE"
"2013-03-01","D1","Win",3.62,3.41,2.05,2012,"M'gladbach",1,"(3.5,4]","DE"
"2013-03-09","D1","Draw",2.26,3.38,3.06,2012,"M'gladbach",0,"(2,2.5]","DE"
"2013-03-17","D1","Win",2.03,3.42,3.61,2012,"M'gladbach",1,"(2,2.5]","DE"
"2013-03-30","D1","Lost",3.68,3.38,2.02,2012,"M'gladbach",0,"(3.5,4]","DE"
"2013-04-06","D1","Win",1.62,3.9,5.42,2012,"M'gladbach",1,"(1.5,2]","DE"
"2013-04-14","D1","Lost",3.22,3.29,2.25,2012,"M'gladbach",0,"(3,3.5]","DE"
"2013-04-19","D1","Win",2.31,3.28,3.15,2012,"M'gladbach",1,"(2,2.5]","DE"
"2013-04-27","D1","Lost",3.38,3.34,2.15,2012,"M'gladbach",0,"(3,3.5]","DE"
"2013-05-03","D1","Lost",3.47,3.46,2.1,2012,"M'gladbach",0,"(3,3.5]","DE"
"2013-05-11","D1","Win",3.21,3.38,2.18,2012,"M'gladbach",1,"(3,3.5]","DE"
"2013-05-18","D1","Lost",6.78,4.42,1.46,2012,"M'gladbach",0,"(5,10]","DE"
"2013-08-09","D1","Lost",18.53,8.33,1.13,2013,"M'gladbach",0,"(10,100]","DE"
"2013-08-17","D1","Win",1.82,3.55,4.35,2013,"M'gladbach",1,"(1.5,2]","DE"
"2013-08-24","D1","Lost",5.18,3.81,1.65,2013,"M'gladbach",0,"(5,10]","DE"
"2013-08-31","D1","Win",1.78,3.66,4.38,2013,"M'gladbach",1,"(1.5,2]","DE"
"2013-09-15","D1","Lost",2.59,3.4,2.6,2013,"M'gladbach",0,"(2.5,3]","DE"
"2013-09-20","D1","Win",1.38,4.66,8.69,2013,"M'gladbach",1,"(1,1.5]","DE"
"2013-09-27","D1","Draw",2.87,3.34,2.44,2013,"M'gladbach",0,"(2.5,3]","DE"
"2013-10-05","D1","Win",4.82,3.87,1.68,2013,"M'gladbach",1,"(4,5]","DE"
"2013-10-19","D1","Lost",2.86,3.32,2.44,2013,"M'gladbach",0,"(2.5,3]","DE"
"2013-10-27","D1","Win",2.05,3.47,3.48,2013,"M'gladbach",1,"(2,2.5]","DE"
"2013-11-02","D1","Win",2.99,3.47,2.28,2013,"M'gladbach",1,"(2.5,3]","DE"
"2013-11-09","D1","Win",1.53,4.12,6.1,2013,"M'gladbach",1,"(1.5,2]","DE"
"2013-11-22","D1","Win",3.09,3.44,2.26,2013,"M'gladbach",1,"(3,3.5]","DE"
"2013-12-01","D1","Win",1.43,4.4,7.34,2013,"M'gladbach",1,"(1,1.5]","DE"
"2013-12-07","D1","Win",2.23,3.44,3.11,2013,"M'gladbach",1,"(2,2.5]","DE"
"2013-12-14","D1","Draw",2.57,3.3,2.71,2013,"M'gladbach",0,"(2.5,3]","DE"
"2013-12-22","D1","Draw",2.16,3.32,3.37,2013,"M'gladbach",0,"(2,2.5]","DE"
"2014-01-24","D1","Lost",7.07,4.55,1.45,2013,"M'gladbach",0,"(5,10]","DE"
"2014-02-01","D1","Lost",2.56,3.33,2.73,2013,"M'gladbach",0,"(2.5,3]","DE"
"2014-02-07","D1","Lost",2.59,3.38,2.71,2013,"M'gladbach",0,"(2.5,3]","DE"
"2014-02-15","D1","Draw",2.04,3.45,3.57,2013,"M'gladbach",0,"(2,2.5]","DE"
"2014-02-22","D1","Draw",1.92,3.54,3.86,2013,"M'gladbach",0,"(1.5,2]","DE"
"2014-03-01","D1","Draw",1.93,3.44,4.02,2013,"M'gladbach",0,"(1.5,2]","DE"
"2014-03-08","D1","Lost",2.27,3.31,3.17,2013,"M'gladbach",0,"(2,2.5]","DE"
"2014-03-15","D1","Win",8.44,4.9,1.36,2013,"M'gladbach",1,"(5,10]","DE"
"2014-03-22","D1","Win",2.01,3.41,3.75,2013,"M'gladbach",1,"(2,2.5]","DE"
"2014-03-26","D1","Lost",2.63,3.33,2.64,2013,"M'gladbach",0,"(2.5,3]","DE"
"2014-03-30","D1","Win",1.74,3.7,4.74,2013,"M'gladbach",1,"(1.5,2]","DE"
"2014-04-05","D1","Win",2.16,3.35,3.37,2013,"M'gladbach",1,"(2,2.5]","DE"
"2014-04-12","D1","Draw",1.91,3.59,3.92,2013,"M'gladbach",0,"(1.5,2]","DE"
"2014-04-19","D1","Lost",2.25,3.36,3.15,2013,"M'gladbach",0,"(2,2.5]","DE"
"2014-04-27","D1","Win",3.75,3.51,1.96,2013,"M'gladbach",1,"(3.5,4]","DE"
"2014-05-03","D1","Win",1.86,3.65,4.03,2013,"M'gladbach",1,"(1.5,2]","DE"
"2014-05-10","D1","Lost",3.89,3.85,1.84,2013,"M'gladbach",0,"(3.5,4]","DE"
"2014-08-24","D1","Draw",1.93,3.55,3.92,2014,"M'gladbach",0,"(1.5,2]","DE"
"2014-08-31","D1","Draw",2.33,3.35,2.99,2014,"M'gladbach",0,"(2,2.5]","DE"
"2014-09-13","D1","Win",2.39,3.37,2.94,2014,"M'gladbach",1,"(2,2.5]","DE"
"2014-09-21","D1","Draw",2.51,3.27,2.83,2014,"M'gladbach",0,"(2.5,3]","DE"
"2014-09-24","D1","Win",1.7,3.83,4.88,2014,"M'gladbach",1,"(1.5,2]","DE"
"2014-09-27","D1","Win",2.13,3.42,3.42,2014,"M'gladbach",1,"(2,2.5]","DE"
"2014-10-05","D1","Draw",1.86,3.59,4.16,2014,"M'gladbach",0,"(1.5,2]","DE"
"2014-10-18","D1","Win",2.3,3.37,3.1,2014,"M'gladbach",1,"(2,2.5]","DE"
"2014-10-26","D1","Draw",7.94,4.55,1.41,2014,"M'gladbach",0,"(5,10]","DE"
"2014-11-02","D1","Win",1.98,3.53,3.72,2014,"M'gladbach",1,"(1.5,2]","DE"
"2014-11-09","D1","Lost",5.3,4.19,1.6,2014,"M'gladbach",0,"(5,10]","DE"
"2014-11-22","D1","Lost",1.41,4.81,7.34,2014,"M'gladbach",0,"(1,1.5]","DE"
"2014-11-30","D1","Lost",3.93,3.62,1.91,2014,"M'gladbach",0,"(3.5,4]","DE"
"2014-12-06","D1","Win",1.67,3.75,5.3,2014,"M'gladbach",1,"(1.5,2]","DE"
"2014-12-14","D1","Draw",4.88,3.86,1.69,2014,"M'gladbach",0,"(4,5]","DE"
"2014-12-17","D1","Win",1.46,4.54,6.65,2014,"M'gladbach",1,"(1,1.5]","DE"
"2014-12-20","D1","Lost",2.79,3.29,2.56,2014,"M'gladbach",0,"(2.5,3]","DE"
"2015-01-31","D1","Win",2.42,3.37,2.89,2014,"M'gladbach",1,"(2,2.5]","DE"
"2015-02-03","D1","Win",1.54,4.24,6.03,2014,"M'gladbach",1,"(1.5,2]","DE"
"2015-02-06","D1","Lost",2.72,3.36,2.59,2014,"M'gladbach",0,"(2.5,3]","DE"
"2015-02-14","D1","Win",1.72,3.6,5.12,2014,"M'gladbach",1,"(1.5,2]","DE"
"2015-02-22","D1","Draw",2.32,3.28,3.16,2014,"M'gladbach",0,"(2,2.5]","DE"
"2015-03-01","D1","Win",1.58,4.03,5.91,2014,"M'gladbach",1,"(1.5,2]","DE"
"2015-03-07","D1","Draw",2.72,3.27,2.63,2014,"M'gladbach",0,"(2.5,3]","DE"
"2015-03-15","D1","Win",1.73,3.67,4.9,2014,"M'gladbach",1,"(1.5,2]","DE"
"2015-03-22","D1","Win",16.03,7.05,1.18,2014,"M'gladbach",1,"(10,100]","DE"
"2015-04-04","D1","Win",2.65,3.34,2.65,2014,"M'gladbach",1,"(2.5,3]","DE"
"2015-04-11","D1","Win",2.88,3.34,2.45,2014,"M'gladbach",1,"(2.5,3]","DE"
"2015-04-17","D1","Draw",1.87,3.75,3.95,2014,"M'gladbach",0,"(1.5,2]","DE"
"2015-04-26","D1","Win",2.33,3.43,3.03,2014,"M'gladbach",1,"(2,2.5]","DE"
"2015-05-03","D1","Win",1.78,3.52,4.79,2014,"M'gladbach",1,"(1.5,2]","DE"
"2015-05-09","D1","Win",2.5,3.33,2.82,2014,"M'gladbach",1,"(2,2.5]","DE"
"2015-05-16","D1","Win",1.78,3.87,4.26,2014,"M'gladbach",1,"(1.5,2]","DE"
"2015-05-23","D1","Lost",1.54,4.34,5.72,2014,"M'gladbach",0,"(1.5,2]","DE"
"2015-08-15","D1","Lost",4.83,3.78,1.71,2015,"M'gladbach",0,"(4,5]","DE"
"2015-08-23","D1","Lost",1.68,3.84,4.98,2015,"M'gladbach",0,"(1.5,2]","DE"
"2015-08-30","D1","Lost",2.2,3.46,3.19,2015,"M'gladbach",0,"(2,2.5]","DE"
"2015-09-11","D1","Lost",1.66,3.92,5.22,2015,"M'gladbach",0,"(1.5,2]","DE"
"2015-09-19","D1","Lost",2.97,3.35,2.38,2015,"M'gladbach",0,"(2.5,3]","DE"
"2015-09-23","D1","Win",2.15,3.34,3.4,2015,"M'gladbach",1,"(2,2.5]","DE"
"2015-09-26","D1","Win",3.39,3.58,2.08,2015,"M'gladbach",1,"(3,3.5]","DE"
"2015-10-03","D1","Win",2.68,3.35,2.61,2015,"M'gladbach",1,"(2.5,3]","DE"
"2015-10-17","D1","Win",2.9,3.41,2.39,2015,"M'gladbach",1,"(2.5,3]","DE"
"2015-10-25","D1","Win",2.17,3.44,3.27,2015,"M'gladbach",1,"(2,2.5]","DE"
"2015-10-31","D1","Win",2.48,3.3,2.85,2015,"M'gladbach",1,"(2,2.5]","DE"
"2015-11-07","D1","Draw",1.64,3.83,5.36,2015,"M'gladbach",0,"(1.5,2]","DE"
"2015-11-21","D1","Win",1.49,4.24,6.74,2015,"M'gladbach",1,"(1,1.5]","DE"
"2015-11-28","D1","Draw",2.29,3.42,3.06,2015,"M'gladbach",0,"(2,2.5]","DE"
"2015-12-05","D1","Win",8.71,5.19,1.34,2015,"M'gladbach",1,"(5,10]","DE"
"2015-12-12","D1","Lost",3.65,3.69,1.96,2015,"M'gladbach",0,"(3.5,4]","DE"
"2015-12-20","D1","Win",1.5,4.22,6.54,2015,"M'gladbach",1,"(1,1.5]","DE"
"2016-01-23","D1","Lost",4.65,4.12,1.68,2015,"M'gladbach",0,"(4,5]","DE"
"2016-01-29","D1","Lost",2.71,3.43,2.55,2015,"M'gladbach",0,"(2.5,3]","DE"
"2016-02-05","D1","Win",1.75,4.02,4.35,2015,"M'gladbach",1,"(1.5,2]","DE"
"2016-02-14","D1","Lost",2.16,3.49,3.28,2015,"M'gladbach",0,"(2,2.5]","DE"
"2016-02-20","D1","Win",1.95,3.57,3.82,2015,"M'gladbach",1,"(1.5,2]","DE"
"2016-02-28","D1","Draw",2.54,3.41,2.7,2015,"M'gladbach",0,"(2.5,3]","DE"
"2016-03-02","D1","Win",2.05,3.81,3.26,2015,"M'gladbach",1,"(2,2.5]","DE"
"2016-03-05","D1","Lost",3.55,3.64,2.01,2015,"M'gladbach",0,"(3.5,4]","DE"
"2016-03-12","D1","Win",1.55,4.4,5.46,2015,"M'gladbach",1,"(1.5,2]","DE"
"2016-03-18","D1","Lost",2.82,3.41,2.47,2015,"M'gladbach",0,"(2.5,3]","DE"
"2016-04-03","D1","Win",1.85,3.57,4.3,2015,"M'gladbach",1,"(1.5,2]","DE"
"2016-04-09","D1","Lost",2.23,3.35,3.26,2015,"M'gladbach",0,"(2,2.5]","DE"
"2016-04-15","D1","Lost",1.65,4.08,5.03,2015,"M'gladbach",0,"(1.5,2]","DE"
"2016-04-24","D1","Win",1.61,4.21,5.1,2015,"M'gladbach",1,"(1.5,2]","DE"
"2016-04-30","D1","Draw",6.81,4.92,1.42,2015,"M'gladbach",0,"(5,10]","DE"
"2016-05-07","D1","Win",1.88,3.74,3.9,2015,"M'gladbach",1,"(1.5,2]","DE"
"2016-05-14","D1","Win",1.97,3.69,3.64,2015,"M'gladbach",1,"(1.5,2]","DE"
"2016-08-27","D1","Win",2.29,3.44,3.07,2016,"M'gladbach",1,"(2,2.5]","DE"
"2016-09-10","D1","Lost",2.01,3.63,3.58,2016,"M'gladbach",0,"(2,2.5]","DE"
"2016-09-17","D1","Win",1.47,4.62,6.45,2016,"M'gladbach",1,"(1,1.5]","DE"
"2016-09-21","D1","Draw",2.83,3.43,2.46,2016,"M'gladbach",0,"(2.5,3]","DE"
"2016-09-24","D1","Win",1.81,3.65,4.55,2016,"M'gladbach",1,"(1.5,2]","DE"
"2016-10-02","D1","Lost",3.1,3.44,2.3,2016,"M'gladbach",0,"(3,3.5]","DE"
"2016-10-15","D1","Draw",1.68,3.93,5.04,2016,"M'gladbach",0,"(1.5,2]","DE"
"2016-10-22","D1","Lost",13.62,6.88,1.2,2016,"M'gladbach",0,"(10,100]","DE"
"2016-10-28","D1","Draw",1.85,3.57,4.43,2016,"M'gladbach",0,"(1.5,2]","DE"
"2016-11-04","D1","Lost",2.98,3.2,2.51,2016,"M'gladbach",0,"(2.5,3]","DE"
"2016-11-19","D1","Lost",2.2,3.29,3.43,2016,"M'gladbach",0,"(2,2.5]","DE"
"2016-11-26","D1","Draw",2.02,3.61,3.62,2016,"M'gladbach",0,"(2,2.5]","DE"
"2016-12-03","D1","Lost",6.39,4.48,1.5,2016,"M'gladbach",0,"(5,10]","DE"
"2016-12-11","D1","Win",1.71,3.85,4.86,2016,"M'gladbach",1,"(1.5,2]","DE"
"2016-12-17","D1","Lost",2.44,3.24,3.03,2016,"M'gladbach",0,"(2,2.5]","DE"
"2016-12-20","D1","Lost",1.97,3.49,3.97,2016,"M'gladbach",0,"(1.5,2]","DE"
"2017-01-21","D1","Draw",1.93,3.48,4.17,2016,"M'gladbach",0,"(1.5,2]","DE"
"2017-01-28","D1","Win",4.34,3.63,1.85,2016,"M'gladbach",1,"(4,5]","DE"
"2017-02-04","D1","Win",1.78,3.76,4.6,2016,"M'gladbach",1,"(1.5,2]","DE"
"2017-02-11","D1","Win",2.43,3.49,2.89,2016,"M'gladbach",1,"(2,2.5]","DE"
"2017-02-19","D1","Lost",2.61,3.21,2.8,2016,"M'gladbach",0,"(2.5,3]","DE"
"2017-02-26","D1","Win",2.8,3.1,2.7,2016,"M'gladbach",1,"(2.5,3]","DE"
"2017-03-04","D1","Win",2.29,3.29,3.25,2016,"M'gladbach",1,"(2,2.5]","DE"
"2017-03-12","D1","Lost",2.62,3.24,2.8,2016,"M'gladbach",0,"(2.5,3]","DE"
"2017-03-19","D1","Lost",7.67,4.71,1.42,2016,"M'gladbach",0,"(5,10]","DE"
"2017-04-01","D1","Draw",2.87,3.22,2.57,2016,"M'gladbach",0,"(2.5,3]","DE"
"2017-04-05","D1","Win",1.8,3.47,4.82,2016,"M'gladbach",1,"(1.5,2]","DE"
"2017-04-08","D1","Win",2.83,3.19,2.62,2016,"M'gladbach",1,"(2.5,3]","DE"
"2017-04-15","D1","Lost",3.67,3.56,2.01,2016,"M'gladbach",0,"(3.5,4]","DE"
"2017-04-22","D1","Lost",3.49,3.7,2.03,2016,"M'gladbach",0,"(3,3.5]","DE"
"2017-04-29","D1","Win",3.29,3.47,2.17,2016,"M'gladbach",1,"(3,3.5]","DE"
"2017-05-06","D1","Draw",1.72,3.84,4.75,2016,"M'gladbach",0,"(1.5,2]","DE"
"2017-05-13","D1","Draw",3.68,3.7,1.97,2016,"M'gladbach",0,"(3.5,4]","DE"
"2017-05-20","D1","Draw",1.34,5.4,8.51,2016,"M'gladbach",0,"(1,1.5]","DE"
"2017-08-20","D1","Win",1.94,3.47,3.96,2017,"M'gladbach",1,"(1.5,2]","DE"
"2017-08-26","D1","Draw",2.25,3.29,3.28,2017,"M'gladbach",0,"(2,2.5]","DE"
"2017-09-09","D1","Lost",1.86,3.59,4.26,2017,"M'gladbach",0,"(1.5,2]","DE"
"2017-09-16","D1","Draw",4.99,3.97,1.67,2017,"M'gladbach",0,"(4,5]","DE"
"2017-09-19","D1","Win",1.68,3.95,4.95,2017,"M'gladbach",1,"(1.5,2]","DE"
"2017-09-23","D1","Lost",6.87,4.96,1.42,2017,"M'gladbach",0,"(5,10]","DE"
"2017-09-30","D1","Win",1.72,3.77,4.77,2017,"M'gladbach",1,"(1.5,2]","DE"
"2017-10-15","D1","Win",2.53,3.5,2.67,2017,"M'gladbach",1,"(2.5,3]","DE"
"2017-10-21","D1","Lost",2.45,3.56,2.75,2017,"M'gladbach",0,"(2,2.5]","DE"
"2017-10-28","D1","Win",3.3,3.68,2.08,2017,"M'gladbach",1,"(3,3.5]","DE"
"2017-11-04","D1","Draw",1.64,3.99,5.24,2017,"M'gladbach",0,"(1.5,2]","DE"
"2017-11-18","D1","Win",2.46,3.35,2.89,2017,"M'gladbach",1,"(2,2.5]","DE"
"2017-11-25","D1","Win",5.64,4.57,1.53,2017,"M'gladbach",1,"(5,10]","DE"
"2017-12-03","D1","Lost",2.66,3.46,2.57,2017,"M'gladbach",0,"(2.5,3]","DE"
"2017-12-09","D1","Draw",2.24,3.49,3.19,2017,"M'gladbach",0,"(2,2.5]","DE"
"2017-12-12","D1","Lost",2.14,3.52,3.37,2017,"M'gladbach",0,"(2,2.5]","DE"
"2017-12-15","D1","Win",1.81,3.69,4.51,2017,"M'gladbach",1,"(1.5,2]","DE"
"2018-01-14","D1","Lost",2.21,3.48,3.18,2017,"M'gladbach",0,"(2,2.5]","DE"
"2018-01-20","D1","Win",2.07,3.55,3.5,2017,"M'gladbach",1,"(2,2.5]","DE"
"2018-01-26","D1","Lost",2.87,3.35,2.48,2017,"M'gladbach",0,"(2.5,3]","DE"
"2018-02-03","D1","Lost",2.55,3.48,2.7,2017,"M'gladbach",0,"(2.5,3]","DE"
"2018-02-11","D1","Lost",2.79,3.38,2.51,2017,"M'gladbach",0,"(2.5,3]","DE"
"2018-02-18","D1","Lost",3.04,3.58,2.27,2017,"M'gladbach",0,"(3,3.5]","DE"
"2018-02-24","D1","Win",2.71,3.38,2.6,2017,"M'gladbach",1,"(2.5,3]","DE"
"2018-03-02","D1","Draw",1.99,3.55,3.79,2017,"M'gladbach",0,"(1.5,2]","DE"
"2018-03-10","D1","Lost",4.79,3.97,1.7,2017,"M'gladbach",0,"(4,5]","DE"
"2018-03-17","D1","Draw",2.71,3.48,2.55,2017,"M'gladbach",0,"(2.5,3]","DE"
"2018-04-01","D1","Draw",2.76,3.32,2.57,2017,"M'gladbach",0,"(2.5,3]","DE"
"2018-04-07","D1","Win",1.81,3.6,4.63,2017,"M'gladbach",1,"(1.5,2]","DE"
"2018-04-14","D1","Lost",8,5.4,1.35,2017,"M'gladbach",0,"(5,10]","DE"
"2018-04-20","D1","Win",1.82,3.67,4.41,2017,"M'gladbach",1,"(1.5,2]","DE"
"2018-04-28","D1","Draw",4.21,3.65,1.86,2017,"M'gladbach",0,"(4,5]","DE"
"2018-05-05","D1","Win",1.84,3.69,4.27,2017,"M'gladbach",1,"(1.5,2]","DE"
"2018-05-12","D1","Lost",2.9,3.71,2.29,2017,"M'gladbach",0,"(2.5,3]","DE"
"2018-08-25","D1","Win",2.82,3.55,2.42,2018,"M'gladbach",1,"(2.5,3]","DE"
"2018-09-01","D1","Draw",2.73,3.34,2.63,2018,"M'gladbach",0,"(2.5,3]","DE"
"2018-09-15","D1","Win",2.44,3.33,2.96,2018,"M'gladbach",1,"(2,2.5]","DE"
"2018-09-22","D1","Lost",2.91,3.32,2.49,2018,"M'gladbach",0,"(2.5,3]","DE"
"2018-09-26","D1","Win",1.76,3.82,4.59,2018,"M'gladbach",1,"(1.5,2]","DE"
"2010-08-07","E1","Lost",1.86,3.34,4.09,2010,"Middlesbrough",0,"(1.5,2]","EN"
"2010-08-14","E1","Draw",2.85,3.21,2.4,2010,"Middlesbrough",0,"(2.5,3]","EN"
"2010-08-22","E1","Win",2.03,3.24,3.66,2010,"Middlesbrough",1,"(2,2.5]","EN"
"2010-08-28","E1","Lost",2.47,3.21,2.76,2010,"Middlesbrough",0,"(2,2.5]","EN"
"2010-09-11","E1","Lost",3.61,3.29,2.02,2010,"Middlesbrough",0,"(3.5,4]","EN"
"2010-09-14","E1","Win",2.29,3.23,3.03,2010,"Middlesbrough",1,"(2,2.5]","EN"
"2010-09-18","E1","Win",2.28,3.23,3.04,2010,"Middlesbrough",1,"(2,2.5]","EN"
"2010-09-25","E1","Lost",2.89,3.24,2.38,2010,"Middlesbrough",0,"(2.5,3]","EN"
"2010-09-28","E1","Lost",2.96,3.23,2.35,2010,"Middlesbrough",0,"(2.5,3]","EN"
"2010-10-02","E1","Draw",2.02,3.28,3.6,2010,"Middlesbrough",0,"(2,2.5]","EN"
"2010-10-16","E1","Lost",2.17,3.27,3.22,2010,"Middlesbrough",0,"(2,2.5]","EN"
"2010-10-19","E1","Lost",4.04,3.34,1.9,2010,"Middlesbrough",0,"(4,5]","EN"
"2010-10-23","E1","Lost",3.8,3.34,1.95,2010,"Middlesbrough",0,"(3.5,4]","EN"
"2010-10-30","E1","Lost",1.87,3.42,4.05,2010,"Middlesbrough",0,"(1.5,2]","EN"
"2010-11-06","E1","Win",1.78,3.46,4.42,2010,"Middlesbrough",1,"(1.5,2]","EN"
"2010-11-09","E1","Win",2.63,3.23,2.6,2010,"Middlesbrough",1,"(2.5,3]","EN"
"2010-11-14","E1","Lost",4.53,3.48,1.75,2010,"Middlesbrough",0,"(4,5]","EN"
"2010-11-20","E1","Lost",1.94,3.31,3.88,2010,"Middlesbrough",0,"(1.5,2]","EN"
"2010-11-27","E1","Draw",2.1,3.24,3.45,2010,"Middlesbrough",0,"(2,2.5]","EN"
"2010-12-04","E1","Lost",3.22,3.27,2.2,2010,"Middlesbrough",0,"(3,3.5]","EN"
"2010-12-11","E1","Win",2.8,3.24,2.45,2010,"Middlesbrough",1,"(2.5,3]","EN"
"2010-12-17","E1","Lost",3.15,3.3,2.21,2010,"Middlesbrough",0,"(3,3.5]","EN"
"2010-12-28","E1","Win",2.71,3.25,2.53,2010,"Middlesbrough",1,"(2.5,3]","EN"
"2011-01-01","E1","Draw",3.92,3.43,1.9,2010,"Middlesbrough",0,"(3.5,4]","EN"
"2011-01-03","E1","Draw",2.33,3.28,2.97,2010,"Middlesbrough",0,"(2,2.5]","EN"
"2011-01-15","E1","Win",2.65,3.23,2.62,2010,"Middlesbrough",1,"(2.5,3]","EN"
"2011-01-22","E1","Draw",1.57,3.75,5.67,2010,"Middlesbrough",0,"(1.5,2]","EN"
"2011-02-01","E1","Win",1.56,3.84,5.82,2010,"Middlesbrough",1,"(1.5,2]","EN"
"2011-02-05","E1","Lost",2.48,3.26,2.75,2010,"Middlesbrough",0,"(2,2.5]","EN"
"2011-02-12","E1","Lost",2.51,3.16,2.77,2010,"Middlesbrough",0,"(2.5,3]","EN"
"2011-02-19","E1","Win",3.55,3.32,2.05,2010,"Middlesbrough",1,"(3.5,4]","EN"
"2011-02-26","E1","Lost",2.67,3.21,2.61,2010,"Middlesbrough",0,"(2.5,3]","EN"
"2011-03-01","E1","Draw",2.69,3.17,2.6,2010,"Middlesbrough",0,"(2.5,3]","EN"
"2011-03-05","E1","Lost",4.07,3.39,1.86,2010,"Middlesbrough",0,"(4,5]","EN"
"2011-03-08","E1","Win",1.9,3.35,4,2010,"Middlesbrough",1,"(1.5,2]","EN"
"2011-03-12","E1","Draw",3.63,3.3,2,2010,"Middlesbrough",0,"(3.5,4]","EN"
"2011-03-19","E1","Win",2.27,3.32,3.04,2010,"Middlesbrough",1,"(2,2.5]","EN"
"2011-04-02","E1","Draw",2.7,3.24,2.55,2010,"Middlesbrough",0,"(2.5,3]","EN"
"2011-04-09","E1","Win",2.95,3.22,2.37,2010,"Middlesbrough",1,"(2.5,3]","EN"
"2011-04-12","E1","Draw",3.53,3.31,2.07,2010,"Middlesbrough",0,"(3.5,4]","EN"
"2011-04-16","E1","Draw",1.83,3.44,4.24,2010,"Middlesbrough",0,"(1.5,2]","EN"
"2011-04-19","E1","Lost",3.81,3.44,1.94,2010,"Middlesbrough",0,"(3.5,4]","EN"
"2011-04-23","E1","Win",4.23,3.37,1.86,2010,"Middlesbrough",1,"(4,5]","EN"
"2011-04-25","E1","Win",2.03,3.38,3.56,2010,"Middlesbrough",1,"(2,2.5]","EN"
